Order Number,Purchase Confirmation Date
201711022314757 ,20171109
201711022318768 ,20171111
201711252623289 ,20171206
201711232597715 ,20171205
201711272644464 ,20171201
201711242612964 ,20171206
201711272655589 ,20171202
201711112448691 ,20171111
201711262636384 ,20171206
201711062362376 ,20171109
201711192550129 ,20171119
201711212575626 ,20171121
201711012294682 ,20171105
201711172528398 ,20171125
201711292673814 ,20171206
201711212575328 ,20171121
201712122848593 ,20171212
201712052755311 ,20171212
201712022715635 ,20171212
201712062770985 ,20171206
201712052754109 ,20171205
201712052751738 ,20171212
201712042738237 ,20171209
201712072783874 ,20171211
201712022710802 ,20171208
201712052748944 ,20171205
201712092806564 ,20171209
201711302689266 ,20171201
201712122843444 ,20171212
201712102816221 ,20171210
201712022715852 ,20171207
201712122844182 ,20171212
201712042732839 ,20171209
201712122850521 ,20171212
201712042735245 ,20171204
201711282663844 ,20171209
201712062765422 ,20171212
201712082788150 ,20171208
201712032725523 ,20171208
201712042734684 ,20171206
201712032725872 ,20171203
201712112839624 ,20171211
201712092801175 ,20171209
201712122845715 ,20171212
201712022709056 ,20171212
201712102815336 ,20171210
201712102819436 ,20171210
201712052754505 ,20171205
201712102818471 ,20171210
201712072784809 ,20171207
201712022717605 ,20171202
201712022717074 ,20171207
201712012701478 ,20171207
201712052759373 ,20171209
201712112830965 ,20171211
201712042742101 ,20171204
201712022712122 ,20171209
201712012699018 ,20171201
201712082787723 ,20171208
201712092801048 ,20171209
201712012700423 ,20171201
201712082789370 ,20171209
201712012703054 ,20171201
201712082786820 ,20171208
201707028951755 ,20170702
201707109462023 ,20170710
201707079265015 ,20170707
201707059175956 ,20170705
201707149696691 ,20170718
201707039015932 ,20170703
201707039006236 ,20170703
201707260168840 ,20170726
201707129556159 ,20170712
201707189844449 ,20170725
201707280257333 ,20170731
201707099401313 ,20170716
201707109475776 ,20170715
201707270226956 ,20170801
201707280281671 ,20170728
201707139636870 ,20170713
201707079290292 ,20170710
201706258621888 ,20170714
201707220006704 ,20170802
201707079296365 ,20170715
201707149677625 ,20170717
201707270221390 ,20170727
201707099413578 ,20170709
201707280267242 ,20170728
201707159717818 ,20170715
201707189839766 ,20170718
201707129566315 ,20170712
201707310364093 ,20170731
201707049124984 ,20170704
201707250125685 ,20170725
201707059142087 ,20170705
201707290313062 ,20170809
201707219985050 ,20170802
201707230054917 ,20170723
201707109433132 ,20170713
201707069198359 ,20170712
201707240091634 ,20170724
201707159706863 ,20170715
201707109425143 ,20170710
201707149684860 ,20170726
201707129553502 ,20170712
201707260159189 ,20170726
201707069186689 ,20170714
201707300320454 ,20170730
201707189853157 ,20170722
201707149698584 ,20170725
201707059161344 ,20170708
201707189846595 ,20170718
201707199892386 ,20170719
201707109429592 ,20170719
201707209941699 ,20170720
201707079287197 ,20170707
201707169765483 ,20170716
201707139628310 ,20170718
201708180936556 ,20170823
201708200982339 ,20170826
201708221037044 ,20170914
201708190956396 ,20170824
201708020439762 ,20170802
201708120785653 ,20170812
201707310382217 ,20170801
201708160901069 ,20170816
201708040547377 ,20170804
201708221050999 ,20170822
201708291191806 ,20170906
201708170914931 ,20170824
201708120782260 ,20170812
201708080652778 ,20170808
201708211016997 ,20170821
201708010421948 ,20170801
201708070625408 ,20170811
201708271161059 ,20170905
201708100726012 ,20170810
201708030503483 ,20170803
201708030487425 ,20170803
201708251122017 ,20170826
201708090687914 ,20170809
201708261136693 ,20170826
201708030490398 ,20170803
201708010402985 ,20170801
201708120783362 ,20170815
201708020442327 ,20170802
201708010411447 ,20170801
201708050567031 ,20170805
201708221050963 ,20170822
201708110747195 ,20170811
201708140829901 ,20170819
201708170919492 ,20170817
201708150863393 ,20170815
201708090690390 ,20170809
201708130810879 ,20170813
201708160892281 ,20170816
201708301228866 ,20170830
201708190970994 ,20170819
201708140853434 ,20170814
201708170912827 ,20170817
201708040520247 ,20170812
201708020456349 ,20170802
201708311237780 ,20170831
201708180933830 ,20170818
201708040537887 ,20170804
201708130825825 ,20170819
201708090696954 ,20170809
201708030486207 ,20170807
201708050564633 ,20170805
201709031296005 ,20170907
201709301844088 ,20170930
201709111506445 ,20170920
201709051360882 ,20170907
201709191652016 ,20170919
201709161605975 ,20170916
201709171620775 ,20170918
201709211686075 ,20170921
201709031300154 ,20170908
201709051379142 ,20170912
201709091464818 ,20170909
201709111506837 ,20170920
201709141557432 ,20170916
201708311238759 ,20170908
201709241739858 ,20170924
201709181629102 ,20170918
201708311242813 ,20170909
201709121534746 ,20170912
201709221699106 ,20170922
201709021283034 ,20170902
201709031308196 ,20170908
201709261773356 ,20171004
201709261777557 ,20171005
201709251749783 ,20170930
201709131544037 ,20170917
201709251740203 ,20170930
201709161596835 ,20170918
201709181636128 ,20171002
201709261771279 ,20170926
201709291818716 ,20170929
201709021279525 ,20170902
201709281808066 ,20171003
201709031312378 ,20170913
201709211688857 ,20170930
201709051351658 ,20170913
201709181635610 ,20170920
201709261773285 ,20170928
201709051355388 ,20170912
201709061387341 ,20170906
201709251750169 ,20171004
201709211680300 ,20170927
201708301215377 ,20170903
201709261764173 ,20171004
201709051367778 ,20170913
201709181629043 ,20170922
201709201665617 ,20170927
201709121535025 ,20170919
201709241730223 ,20171004
201709281803289 ,20171004
201709091468110 ,20170919
201710061928702 ,20171027
201710112000768 ,20171018
201710152060021 ,20171015
201710122020305 ,20171016
201710051909775 ,20171005
201710122016690 ,20171017
201710212151979 ,20171027
201710132031125 ,20171013
201710051911648 ,20171007
201710302261688 ,20171106
201710051907993 ,20171010
201710091966697 ,20171009
201710132034063 ,20171018
201710192131074 ,20171019
201710222159649 ,20171022
201710202143815 ,20171020
201710172093979 ,20171017
201710312278662 ,20171104
201710142057962 ,20171024
201710252199595 ,20171025
201710182115586 ,20171018
201710152066575 ,20171021
201710101975683 ,20171018
201710132044534 ,20171031
201710031878586 ,20171003
201710081953356 ,20171013
201710101996212 ,20171011
201710021863738 ,20171002
201710041890407 ,20171011
201710192122334 ,20171025
201710031884835 ,20171003
201710061922354 ,20171006
201710021860387 ,20171007
201710252201564 ,20171102
201710162085920 ,20171026
201710252204254 ,20171101
201710091965223 ,20171009
201710202144284 ,20171020
201710222161160 ,20171022
201710272228444 ,20171101
201710172094363 ,20171107
201710192122960 ,20171019
201710172091059 ,20171017
201710122017484 ,20171019
201710122014540 ,20171012
201710272235594 ,20171027
201710152068829 ,20171020
201710031882588 ,20171003
201710172102097 ,20171017
201710071941588 ,20171007
201710132037903 ,20171013
201710041899620 ,20171004
201710061925427 ,20171006
201710212157477 ,20171022
201710132045393 ,20171017
201711102420897 ,20171110
201711182541284 ,20171120
201711072384329 ,20171112
201711222587282 ,20171128
201711202570863 ,20171120
201711222583959 ,20171129
201711032332509 ,20171115
201711162521839 ,20171116
201711282665394 ,20171206
201711162522308 ,20171120
201711302687587 ,20171208
201711062368261 ,20171115
201711072388644 ,20171114
201711012299199 ,20171108
201711292675414 ,20171205
201711152504981 ,20171129
201711152502454 ,20171122
201711032328635 ,20171103
201711102420444 ,20171110
201711032334128 ,20171103
201711202569589 ,20171120
201711152495815 ,20171115
201711022307306 ,20171102
201711042339755 ,20171104
201711012301467 ,20171101
201711132467782 ,20171122
201711242611442 ,20171201
201711052348357 ,20171110
201711212580161 ,20171121
201711072380014 ,20171114
201711212576477 ,20171128
201711172528185 ,20171117
201711272653915 ,20171202
201711012296876 ,20171108
201711032334627 ,20171107
201711202565835 ,20171129
201711172530338 ,20171117
201711292683827 ,20171207
201711022311282 ,20171102
201711222594872 ,20171126
201711142492473 ,20171114
201711232601767 ,20171130
201711252625159 ,20171130
201711012289218 ,20171103
201711062368684 ,20171106
201711112439593 ,20171121
201711162513892 ,20171116
201711022302544 ,20171108
201711022309572 ,20171108
201712072775713 ,20171207
201712012704475 ,20171201
201712022711454 ,20171202
201712112841746 ,20171211
201712022714612 ,20171202
201712082787479 ,20171208
201712022718601 ,20171202
201712052750216 ,20171207
201712042732455 ,20171204
201712042743372 ,20171204
201712122842434 ,20171212
201712082797083 ,20171208
201712022714304 ,20171202
201712122847021 ,20171212
201712052755738 ,20171205
201712032719936 ,20171203
201712082797570 ,20171208
201712032721513 ,20171203
201711292683095 ,20171201
201712042742287 ,20171209
201712082797529 ,20171208
201712072774696 ,20171207
201712102811534 ,20171210
201712032722387 ,20171208
201712082789497 ,20171208
201712052759903 ,20171212
201712062769049 ,20171206
201712012700005 ,20171209
201712102816183 ,20171210
201712022717258 ,20171202
201712082788174 ,20171212
201711282666033 ,20171208
201712022714636 ,20171208
201712052754899 ,20171205
201712062765326 ,20171206
201712042740446 ,20171208
201712042732945 ,20171204
201712082790966 ,20171208
201712042733789 ,20171206
201712032725019 ,20171208
201712032725293 ,20171203
201712022715813 ,20171202
201712112823722 ,20171211
201712102814003 ,20171210
201712072778965 ,20171207
201712092801393 ,20171209
201712112840797 ,20171211
201712102812863 ,20171210
201712042739765 ,20171212
201712052759303 ,20171205
201710122017298 ,20171026
201710051905650 ,20171013
201710081955841 ,20171012
201710272226897 ,20171027
201710112004008 ,20171016
201710282242112 ,20171028
201710061928747 ,20171006
201710202145794 ,20171020
201710192128192 ,20171102
201710081952958 ,20171008
201710272228252 ,20171027
201710242193482 ,20171102
201710172100366 ,20171017
201710312278142 ,20171104
201710051913258 ,20171010
201710041901008 ,20171014
201710132031724 ,20171015
201710051908267 ,20171005
201710101994196 ,20171017
201711212572492 ,20171129
201711182537532 ,20171118
201711202566306 ,20171120
201711112444726 ,20171117
201711252628327 ,20171125
201711302695235 ,20171130
201711262639296 ,20171206
201711042340368 ,20171108
201711072386267 ,20171107
201711292675748 ,20171206
201711172523292 ,20171120
201711292683817 ,20171206
201711112446766 ,20171125
201711012287749 ,20171101
201711122462933 ,20171120
201711272649974 ,20171205
201711082394834 ,20171115
201711252625341 ,20171125
201711062360856 ,20171106
201711272645067 ,20171127
201711112438430 ,20171113
201711262636620 ,20171126
201711142481649 ,20171116
201711022316662 ,20171102
201711012293038 ,20171121
201711162521970 ,20171124
201711142488693 ,20171122
201711242609635 ,20171124
201711212576519 ,20171129
201711142487841 ,20171116
201711152504384 ,20171117
201711012287775 ,20171108
201711112449170 ,20171121
201711012285332 ,20171104
201711132471968 ,20171122
201711192548916 ,20171122
201711192551062 ,20171129
201711162516850 ,20171116
201711202558965 ,20171124
201711072382601 ,20171109
201711042340062 ,20171115
201711012296069 ,20171109
201711022312636 ,20171108
201711252626651 ,20171203
201711062370924 ,20171111
201711072379115 ,20171115
201711012287831 ,20171110
201711112437866 ,20171121
201711142493678 ,20171114
201711052351645 ,20171122
201711092417255 ,20171118
201711152494424 ,20171129
201711062368629 ,20171106
201712012706297 ,20171201
201712022715381 ,20171206
201712102812379 ,20171210
201712102810955 ,20171210
201712042729891 ,20171204
201712052751883 ,20171207
201712022713515 ,20171202
201712032725180 ,20171208
201712082797341 ,20171208
201712062760186 ,20171206
201712112829259 ,20171211
201712082792419 ,20171211
201712122844354 ,20171212
201712052758326 ,20171205
201712012698805 ,20171201
201712092805144 ,20171209
201712092802142 ,20171209
201712102815728 ,20171210
201712082787931 ,20171208
201712042730291 ,20171204
201712082795963 ,20171208
201712032724098 ,20171208
201712102817337 ,20171210
201711282668510 ,20171208
201712082798600 ,20171208
201712042744419 ,20171212
201712022714063 ,20171202
201712032726444 ,20171203
201712012703865 ,20171201
201712052749455 ,20171212
201712022709708 ,20171202
201712092800890 ,20171209
201712122849682 ,20171212
201712012699140 ,20171201
201712052756005 ,20171208
201712082799485 ,20171208
201712042741709 ,20171204
201712122855355 ,20171212
201712092804124 ,20171211
201712012706922 ,20171209
201712102816572 ,20171210
201712072784353 ,20171209
201712022713355 ,20171208
201712052748670 ,20171205
201712112821335 ,20171211
201712012699286 ,20171201
201712022718138 ,20171202
201712042737501 ,20171208
201712102819165 ,20171210
201710282242193 ,20171108
201710111997492 ,20171011
201710041900945 ,20171018
201710192121459 ,20171020
201710101992505 ,20171016
201710302261372 ,20171030
201710152062888 ,20171015
201710101976812 ,20171014
201710312281080 ,20171104
201710091967596 ,20171009
201710172100346 ,20171017
201710132037692 ,20171013
201710172102480 ,20171018
201710152063552 ,20171015
201710132034940 ,20171013
201710202142987 ,20171028
201710031883372 ,20171003
201710262218115 ,20171102
201711172528169 ,20171208
201711082400178 ,20171114
201711062369314 ,20171111
201711152498528 ,20171122
201711032324789 ,20171109
201711032329622 ,20171108
201711282666420 ,20171207
201711302685266 ,20171206
201711122453245 ,20171121
201711022308139 ,20171102
201711282666946 ,20171206
201711222586894 ,20171201
201711072376081 ,20171115
201711242617209 ,20171124
201711132466273 ,20171117
201711152505247 ,20171122
201711142482544 ,20171122
201711072382016 ,20171109
201711202559641 ,20171120
201711202561534 ,20171120
201711142484673 ,20171122
201711122455688 ,20171112
201711072385273 ,20171107
201711252627280 ,20171205
201711122460202 ,20171112
201711242620974 ,20171124
201711172524782 ,20171125
201711062360831 ,20171106
201710312282318 ,20171114
201711202569836 ,20171121
201711272646039 ,20171127
201711262641110 ,20171206
201711072384974 ,20171113
201711212578402 ,20171129
201711232604449 ,20171123
201711292683926 ,20171207
201711062358885 ,20171129
201711062369490 ,20171116
201711252631031 ,20171125
201711192552035 ,20171123
201711132464608 ,20171116
201711122458170 ,20171117
201711142485177 ,20171114
201711222594403 ,20171122
201711232606085 ,20171123
201711162519474 ,20171122
201711092408959 ,20171115
201711252623507 ,20171128
201711042343046 ,20171107
201711172526993 ,20171121
201711042346444 ,20171110
201711162521377 ,20171117
201712042739191 ,20171212
201712012706277 ,20171201
201712022714121 ,20171208
201712052745867 ,20171211
201712102814344 ,20171210
201712092802634 ,20171209
201712042734442 ,20171209
201712042734901 ,20171209
201712052751152 ,20171205
201712012705644 ,20171201
201712022718235 ,20171206
201712102820245 ,20171211
201712122842286 ,20171212
201712082799232 ,20171208
201712082798131 ,20171208
201712042736161 ,20171208
201712072780937 ,20171207
201712112820786 ,20171211
201712072779334 ,20171207
201712072777550 ,20171207
201712062764069 ,20171206
201712072785423 ,20171207
201712072782288 ,20171207
201712092807127 ,20171209
201712052756248 ,20171205
201712112821919 ,20171211
201712112839920 ,20171211
201712012708524 ,20171201
201712062761762 ,20171209
201712122842272 ,20171212
201712102818552 ,20171210
201712052751384 ,20171209
201712052758365 ,20171212
201712032723097 ,20171203
201712062760449 ,20171206
201712022715495 ,20171203
201712092808405 ,20171209
201712092808806 ,20171209
201712012708491 ,20171201
201712072775022 ,20171207
201712052757002 ,20171205
201712012700097 ,20171201
201712042740041 ,20171209
201712072775067 ,20171207
201712072779688 ,20171207
201712042734880 ,20171204
201712052748353 ,20171208
201712072774123 ,20171207
201710272224328 ,20171027
201710182108475 ,20171018
201710272226621 ,20171101
201710162082598 ,20171016
201710041891116 ,20171007
201710272230691 ,20171101
201710112005833 ,20171016
201710292255266 ,20171029
201710282239651 ,20171028
201710091967193 ,20171018
201710142050001 ,20171022
201710182109145 ,20171018
201710041894907 ,20171004
201710071939658 ,20171013
201710182104517 ,20171018
201710302259410 ,20171030
201710112000978 ,20171018
201710071944010 ,20171009
201710202141096 ,20171020
201710172097592 ,20171017
201710182105006 ,20171018
201710111998723 ,20171011
201710081953236 ,20171008
201710202138093 ,20171020
201710262222459 ,20171026
201711012299803 ,20171101
201711062370233 ,20171114
201711222589840 ,20171201
201711192549562 ,20171119
201711102421868 ,20171110
201711032327006 ,20171108
201711012291410 ,20171101
201711182541394 ,20171128
201711072387281 ,20171109
201711242610934 ,20171201
201711222595732 ,20171128
201711292680112 ,20171206
201711192549016 ,20171119
201711152499783 ,20171122
201711032332095 ,20171110
201711082389719 ,20171108
201711012295222 ,20171108
201711082391066 ,20171108
201711052349408 ,20171105
201711022303283 ,20171102
201711302696101 ,20171130
201711022317992 ,20171110
201711152502757 ,20171115
201711202566758 ,20171120
201711182539245 ,20171118
201711122460637 ,20171113
201711272649682 ,20171128
201711112436322 ,20171118
201711062373891 ,20171110
201711052349657 ,20171110
201711072378125 ,20171114
201711172532722 ,20171125
201711092412644 ,20171116
201711112437410 ,20171112
201711012288573 ,20171103
201711172529099 ,20171122
201711022306012 ,20171102
201711132477784 ,20171114
201710302261915 ,20171108
201711162519868 ,20171122
201711162514777 ,20171119
201711252627534 ,20171125
201711122461337 ,20171121
201711152507577 ,20171129
201711232603050 ,20171123
201711222586328 ,20171122
201711112446842 ,20171111
201711242611619 ,20171124
201711062362493 ,20171111
201711142487514 ,20171120
201711252626911 ,20171201
201711022317611 ,20171114
201712092802570 ,20171209
201712032724945 ,20171207
201712072776251 ,20171211
201712062770620 ,20171206
201712012707983 ,20171201
201712102813865 ,20171210
201712072775073 ,20171207
201712102820297 ,20171211
201712122849390 ,20171212
201712052748069 ,20171208
201712012705584 ,20171201
201712062770450 ,20171206
201712092808496 ,20171209
201712092802933 ,20171211
201712042740212 ,20171208
201712022715173 ,20171209
201712032724524 ,20171206
201712042744278 ,20171204
201712042735241 ,20171206
201712102816067 ,20171210
201712082793605 ,20171208
201712042736506 ,20171208
201712112835268 ,20171211
201712022713311 ,20171202
201712072786234 ,20171211
201712122845118 ,20171212
201712062772270 ,20171206
201712022710323 ,20171202
201712072774605 ,20171207
201712012700737 ,20171201
201712042735469 ,20171204
201712022712392 ,20171202
201712022710530 ,20171202
201712012702162 ,20171201
201712032728309 ,20171203
201712052759040 ,20171205
201712012699090 ,20171201
201712072780742 ,20171207
201712062762122 ,20171212
201712012703857 ,20171208
201712032726755 ,20171204
201712022709665 ,20171202
201712042730183 ,20171207
201712072774234 ,20171207
201712062762965 ,20171206
201712032719998 ,20171206
201712022717472 ,20171202
201712102812786 ,20171210
201710122024493 ,20171019
201710232181923 ,20171023
201710312278983 ,20171104
201710202133714 ,20171026
201710172088091 ,20171019
201710202144175 ,20171020
201710041895976 ,20171011
201710132039122 ,20171025
201710132045483 ,20171013
201710061919625 ,20171006
201710252200962 ,20171102
201710031871914 ,20171003
201710081952586 ,20171008
201710051904196 ,20171012
201710132041059 ,20171013
201710242184106 ,20171024
201710101990316 ,20171019
201710262220369 ,20171102
201710252199915 ,20171025
201710091958991 ,20171009
201710112007452 ,20171011
201710091967478 ,20171009
201711102430705 ,20171110
201711262634556 ,20171206
201711112438719 ,20171115
201711092407834 ,20171109
201711202562853 ,20171120
201711302695128 ,20171207
201711272648541 ,20171127
201711112446439 ,20171118
201711112441965 ,20171117
201711042338767 ,20171104
201711072380486 ,20171107
201711122463074 ,20171117
201711272651514 ,20171128
201711152502002 ,20171208
201711062371268 ,20171106
201711222585285 ,20171206
201711082400863 ,20171108
201711102425731 ,20171110
201711022317242 ,20171102
201711282668598 ,20171128
201711262634755 ,20171126
201711182537570 ,20171129
201711052357302 ,20171111
201711242614094 ,20171129
201711152498915 ,20171121
201711012291879 ,20171104
201711152502278 ,20171117
201711012287860 ,20171108
201711012299471 ,20171108
201711052355429 ,20171110
201711082394063 ,20171115
201711212573793 ,20171125
201711102419738 ,20171114
201711102421918 ,20171116
201711192550146 ,20171129
201711222588884 ,20171123
201711082389105 ,20171108
201711162514690 ,20171122
201711062363177 ,20171106
201711082393149 ,20171109
201711262638045 ,20171203
201711182540721 ,20171118
201711012298137 ,20171105
201711022304656 ,20171107
201711092406262 ,20171115
201711292676117 ,20171129
201711112437578 ,20171116
201711252626942 ,20171125
201711082399605 ,20171110
201711102423535 ,20171116
201711272645980 ,20171207
201711122451870 ,20171117
201711092413131 ,20171117
201712092808363 ,20171209
201712112821795 ,20171211
201712032729705 ,20171203
201712082790489 ,20171208
201712022710034 ,20171202
201712092803628 ,20171209
201712082796060 ,20171208
201712082795772 ,20171208
201712032724242 ,20171203
201712032720146 ,20171207
201712032720493 ,20171207
201712022714784 ,20171202
201712052748472 ,20171209
201712012708589 ,20171206
201712082787443 ,20171208
201712072782388 ,20171207
201712082788955 ,20171208
201712072783554 ,20171207
201712092800082 ,20171209
201712012708699 ,20171204
201712012701391 ,20171201
201712042738951 ,20171204
201712032725741 ,20171203
201712012707846 ,20171201
201712072779165 ,20171208
201712102815575 ,20171211
201712082798233 ,20171208
201712032720663 ,20171212
201712112828278 ,20171211
201712092806561 ,20171209
201712022714340 ,20171202
201712032729417 ,20171203
201712032722492 ,20171206
201712042741158 ,20171204
201712012699709 ,20171201
201712082789019 ,20171208
201712092801313 ,20171209
201712042740527 ,20171209
201712012701279 ,20171201
201712032724544 ,20171207
201712112838614 ,20171211
201712022714910 ,20171202
201712062770604 ,20171206
201712022714426 ,20171209
201712042744221 ,20171207
201712052745686 ,20171205
201712042730225 ,20171208
201712042734177 ,20171209
201712052755227 ,20171205
201707059165222 ,20170712
201707199899275 ,20170719
201707079280081 ,20170714
201707240071298 ,20170724
201707139620258 ,20170713
201707310356865 ,20170731
201707209921179 ,20170720
201707169741974 ,20170716
201707219960570 ,20170721
201707189834710 ,20170720
201707039018641 ,20170708
201707139635560 ,20170716
201707199893218 ,20170723
201706228434676 ,20170712
201707079316869 ,20170708
201707079296276 ,20170707
201707230038310 ,20170728
201707290314302 ,20170802
201707199871641 ,20170726
201707059149945 ,20170714
201707079284038 ,20170714
201707250119901 ,20170803
201707280273706 ,20170728
201707280263370 ,20170728
201707189849756 ,20170718
201707159738053 ,20170716
201707290304390 ,20170729
201707229997434 ,20170722
201707250123885 ,20170725
201707099398422 ,20170709
201707109484573 ,20170710
201707059157329 ,20170706
201707209925062 ,20170720
201707028979070 ,20170702
201707310373052 ,20170731
201707250126015 ,20170802
201707199879365 ,20170719
201707039011207 ,20170703
201707300351016 ,20170808
201707310363565 ,20170731
201707219960870 ,20170721
201707280278047 ,20170811
201707300330833 ,20170805
201707220017021 ,20170725
201707139635280 ,20170717
201707059163306 ,20170710
201707049133102 ,20170704
201707139632827 ,20170713
201707230054775 ,20170802
201707169743274 ,20170716
201707300347166 ,20170730
201707250113051 ,20170801
201707219975831 ,20170721
201708040518499 ,20170809
201708020455559 ,20170809
201708030495292 ,20170810
201708060600748 ,20170812
201708040524478 ,20170810
201708200988041 ,20170820
201708100735552 ,20170810
201708170918831 ,20170817
201708050574912 ,20170805
201708040547600 ,20170804
201708211013388 ,20170821
201708020442266 ,20170809
201708050555481 ,20170805
201708020459162 ,20170802
201708130806308 ,20170813
201708241098560 ,20170824
201708030498303 ,20170803
201708040546719 ,20170809
201708160890048 ,20170824
201708221042569 ,20170825
201708180943039 ,20170823
201708070630802 ,20170807
201708020475711 ,20170802
201707270214206 ,20170801
201708040525208 ,20170805
201708050560389 ,20170805
201708050563617 ,20170812
201708040539337 ,20170804
201708241087731 ,20170824
201708070621294 ,20170814
201708180930872 ,20170824
201708030515649 ,20170803
201708281165686 ,20170828
201708010399765 ,20170801
201708010433360 ,20170801
201708200978199 ,20170829
201708211016466 ,20170821
201708140852268 ,20170814
201708241085422 ,20170824
201708291193258 ,20170829
201708170920368 ,20170817
201708241096502 ,20170824
201708030503957 ,20170803
201708070635707 ,20170807
201708261129431 ,20170826
201708110753431 ,20170818
201708070626316 ,20170807
201708040530661 ,20170804
201708120803703 ,20170812
201708210999257 ,20170821
201708090711265 ,20170817
201708211005905 ,20170821
201708120788911 ,20170813
201708100723734 ,20170814
201709071416518 ,20170913
201709141566169 ,20170914
201709031307742 ,20170909
201709041324477 ,20170908
201709151584394 ,20170919
201709211690839 ,20171010
201709071422070 ,20170916
201709111500010 ,20170916
201709131545660 ,20170913
201709091468016 ,20170914
201709131537614 ,20170920
201709081438263 ,20170915
201709191655853 ,20170919
201709281797882 ,20170928
201709141561080 ,20170914
201709161600707 ,20170927
201709111499752 ,20170915
201709051353118 ,20170906
201709061384572 ,20170909
201709171623534 ,20170922
201709231712437 ,20170929
201709241729854 ,20171003
201709271779974 ,20170927
201709211686602 ,20170921
201709121521127 ,20170923
201709291831878 ,20171004
201709141557911 ,20170914
201709211681669 ,20170921
201709151589139 ,20170915
201709101489058 ,20170926
201709261769064 ,20170928
201709121529266 ,20170921
201709041319030 ,20170905
201709051362706 ,20170907
201709281804033 ,20171004
201709041324706 ,20170912
201709181630599 ,20170918
201709211692711 ,20170921
201709191656987 ,20170927
201709251749313 ,20171003
201709281809261 ,20171001
201709031297762 ,20170903
201709231716352 ,20170923
201709211680498 ,20171004
201709291832112 ,20171002
201709031299985 ,20170913
201709081438443 ,20170919
201709091463361 ,20170913
201709021285678 ,20170902
201708291206641 ,20170912
201709201670272 ,20170920
201710232181281 ,20171101
201710182115349 ,20171020
201709281801940 ,20171011
201710142055714 ,20171014
201710112009877 ,20171019
201710312282935 ,20171103
201710051904605 ,20171005
201710112010353 ,20171018
201710111999607 ,20171019
201710252201696 ,20171101
201710051918252 ,20171011
201710101994391 ,20171018
201710282242622 ,20171103
201710101994285 ,20171010
201710262219658 ,20171101
201710232175387 ,20171023
201710262218260 ,20171102
201710212150748 ,20171021
201710162073541 ,20171016
201710182114932 ,20171022
201710262212823 ,20171031
201710122028643 ,20171017
201710212157242 ,20171027
201710101983282 ,20171018
201710242187529 ,20171024
201710122025468 ,20171012
201710071936573 ,20171007
201710292252866 ,20171101
201710202142156 ,20171026
201710312281745 ,20171104
201710252207987 ,20171029
201710071936067 ,20171018
201710202145802 ,20171020
201710152063301 ,20171015
201710152063667 ,20171020
201710172095777 ,20171017
201710041892225 ,20171024
201710162077788 ,20171016
201710021869948 ,20171002
201710112001514 ,20171017
201710041892453 ,20171011
201710142056214 ,20171018
201710021865775 ,20171002
201710182108512 ,20171023
201710192127871 ,20171019
201710242190955 ,20171024
201710252203322 ,20171025
201710272233468 ,20171027
201710252209099 ,20171101
201710111997566 ,20171011
201710081948528 ,20171019
201711282659043 ,20171128
201711292673067 ,20171209
201711092404417 ,20171115
201711142488262 ,20171118
201711112450426 ,20171129
201711182540609 ,20171118
201711042343441 ,20171109
201711062362487 ,20171114
201711062368686 ,20171106
201711072388060 ,20171107
201711192551587 ,20171125
201711032331047 ,20171114
201711132479225 ,20171121
201711042346470 ,20171104
201711212573748 ,20171121
201711062371510 ,20171114
201711302686561 ,20171206
201711122454527 ,20171115
201711162517031 ,20171122
201711112448231 ,20171111
201711112448939 ,20171116
201711132469886 ,20171113
201711032330115 ,20171103
201711012285206 ,20171101
201711012288953 ,20171107
201711062362888 ,20171106
201711012288503 ,20171108
201711142485829 ,20171122
201711012299061 ,20171114
201711272644366 ,20171206
201711112440011 ,20171127
201711202559340 ,20171120
201711212581334 ,20171129
201711022311274 ,20171104
201711102422010 ,20171113
201711072378942 ,20171116
201711192550390 ,20171119
201711212583537 ,20171121
201711272646936 ,20171205
201711052358665 ,20171114
201711012298116 ,20171101
201711282668148 ,20171128
201711302687555 ,20171130
201711282663469 ,20171206
201711192556909 ,20171129
201711062370012 ,20171115
201711212573841 ,20171121
201711032321009 ,20171106
201711072385512 ,20171107
201712062770149 ,20171210
201712042733309 ,20171207
201712042738943 ,20171208
201712042730749 ,20171204
201712042730649 ,20171204
201712072773755 ,20171211
201712122848686 ,20171212
201712082797237 ,20171208
201712082791999 ,20171208
201712062772074 ,20171206
201712042731913 ,20171207
201712082788098 ,20171208
201712052751976 ,20171205
201712112835517 ,20171211
201712042737203 ,20171208
201712042730735 ,20171208
201712052757488 ,20171205
201712032724129 ,20171212
201712052758139 ,20171205
201712012708013 ,20171201
201712072775053 ,20171207
201712062770365 ,20171211
201712032729388 ,20171205
201712072781472 ,20171212
201712042738688 ,20171204
201712022715395 ,20171203
201712062768087 ,20171206
201712012706047 ,20171201
201712012708036 ,20171201
201712052754821 ,20171205
201712082793717 ,20171208
201712102815157 ,20171210
201712042740584 ,20171204
201712032722598 ,20171203
201712052749657 ,20171205
201712102811200 ,20171210
201712012703156 ,20171205
201712012702635 ,20171201
201712112830821 ,20171211
201712022719008 ,20171202
201712012704866 ,20171201
201712052752080 ,20171205
201712032725299 ,20171209
201712122842451 ,20171212
201712052752888 ,20171205
201712032720981 ,20171203
